2019-04-20T11:34:36.396416,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T12:04:41.115291,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T12:34:45.547852,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T13:04:49.965243,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T13:34:53.459972,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T14:04:57.767082,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T14:35:02.034945,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T15:05:06.435113,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T15:35:11.042124,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T16:05:15.524885,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T16:35:19.395337,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T17:05:23.222274,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T17:35:27.760108,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T18:05:31.315663,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T18:35:34.773468,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T19:05:38.204656,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T19:35:42.603859,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T20:05:47.029746,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T20:35:51.396856,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T21:05:55.977461,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T21:36:00.351463,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T22:06:04.857053,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T22:36:09.080340,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T23:06:13.465499,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-20T23:36:17.925728,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T00:06:22.139646,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T00:36:26.368013,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T01:06:29.714659,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T01:36:33.497521,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T02:06:36.942963,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T02:36:41.453969,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T03:06:45.871698,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T03:36:50.021831,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T04:06:54.543949,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T04:36:59.165779,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T05:07:03.566114,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T05:37:07.980387,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T06:07:12.441220,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T06:37:16.423173,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T07:07:19.592955,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T07:37:24.055017,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T08:07:27.510259,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T08:37:31.996202,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T09:07:36.338963,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T09:37:39.867754,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T10:07:44.558649,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T10:37:48.762500,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T11:07:52.074049,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T11:37:56.325486,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T12:07:59.674434,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T12:38:03.049035,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T13:08:07.540457,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T13:38:11.935637,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T14:08:15.289216,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T14:38:18.689783,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T15:08:23.253401,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T15:38:27.806341,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T16:08:31.198834,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T16:38:34.794352,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T17:08:38.324835,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T17:38:41.897301,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T18:08:46.296694,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T18:38:50.592648,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T19:08:55.147492,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T19:38:59.616228,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T20:09:02.960958,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T20:39:06.657012,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T21:09:11.076458,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T21:39:15.528756,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T22:09:19.943731,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T22:39:23.436587,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T23:09:27.665075,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-21T23:39:32.139119,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T00:09:36.475087,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T00:39:41.169883,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T01:09:45.580112,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T01:39:50.151675,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T02:09:54.568796,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T02:39:58.268743,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T03:10:03.149024,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T03:40:07.595524,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T04:10:12.095158,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
