time,categoryId,title,viewCount,url,channelTitle
2019-04-15T17:49:49.460402,24,ELE RIU DA CONDENAÇÃO? COM A PALAVRA DANILO GENTILI | LEDA NAGLE,249090,ryCvwR-eeWg,Leda Nagle
2019-04-15T17:49:49.460402,23,A GRAVIDEZ SURPRESA de Jennyfer!  | Os Roni | Estreia | Humor Multishow,217033,3p1UGk12-NM,Humor Multishow
2019-04-15T17:49:49.460402,24,Whindersson Nunes enfrenta depressão e pede socorro nas redes sociais,302247,rPTTt5l2VnM,Domingo Espetacular
2019-04-15T17:49:49.460402,22,FESTA SURPRESA ‹ EduKof ›,345786,71cP_XvQecY,AM3NlC
2019-04-15T17:49:49.460402,10,Djonga - Hat-Trick,248907,trfuqjFx_XE,Djonga
2019-04-15T17:49:49.460402,24,BOMBA! VAZAM OS PRIMEIROS 20 MINUTOS DE VINGADORES ULTIMATO,470768,BJNixc-mxjM,Ei Nerd
2019-04-15T17:49:49.460402,24,ÚLTIMO CASAL A FICAR LEVA O DINHEIRO TODO !!!,1230501,oRJlZZi-4OU,Invento na Hora
2019-04-15T17:49:49.460402,24,Eliana entrevista Carlinhos Maia - Parte 1 | Programa Eliana (14/04/19),349730,BvQb1jjnP20,Programa Eliana
2019-04-15T17:49:49.460402,24,Segredo da Vida | Deive Leonardo,205178,pvS2qRubpDI,Deive Leonardo
2019-04-15T17:49:49.460402,24,PONTO DE VISTA - PRIMEIRO BEIJO | PARAFERNALHA,408734,tfjbHj0nQ8U,Parafernalha
2019-04-15T17:49:49.460402,20,WORLD WAR Z : POR DIAS MELHORES ! (wombatbeta),78016,7DwvUPpM9ic,Zangado
2019-04-15T17:49:49.460402,10,Marília Mendonça - OBRIGADO POR ESTRAGAR TUDO (Todos Os Cantos),1769542,ZXkagTSErdM,Marília Mendonça
2019-04-15T17:49:49.460402,24,OUVEM TUDO,348984,O9WC8AjOz7k,Porta dos Fundos
2019-04-15T17:49:49.460402,22,TESOURO SELIC NA PRÁTICA: INVESTI 105 REAIS e já sei quanto vou ganhar acima da poupança,111899,F2E0ibZtCak,Me poupe!
2019-04-15T17:49:49.460402,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4274673,R6YCfVe4eR0,GameofThrones
2019-04-15T17:49:49.460402,23,CONVERSA FEMINISTA,57472,_fu5XWoekxE,Canal Hipocritas
2019-04-15T17:49:49.460402,23,Plantão do Chico: Ovo de Páscoa CARO!!!,107450,6vzPbvR02_E,Reclamação do Dia
2019-04-15T17:49:49.460402,24,NEM QUE A VACA TUSSA! - Você Esqueceu?,102180,IUNDXfuonE8,imaginago
2019-04-15T17:49:49.460402,24,BTS: Mic Drop (Live) - SNL,3033769,jSFIwS2b-kg,Saturday Night Live
2019-04-15T17:49:49.460402,17,Vasco 0x2 Flamengo - Final do Carioca - Bastidores,117791,ndQ2fxskfE4,FLA TV
2019-04-15T17:49:49.460402,25,Jornal da Manhã - Edição completa - 15/04/19,165643,z0NtMgDWw2g,Jovem Pan News
2019-04-15T17:49:49.460402,24,BOLO DE CHOCOLATE FEITO NA PANELA OU FRIGIDEIRA,49914,_sk1BRdCooo,Receitas de Pai
2019-04-15T17:49:49.460402,17,TIRADAS DE BOLA MILAGROSAS,62024,qL7dh4_6uys,Futebol 24 Horas
2019-04-15T17:49:49.460402,24,COMPREI O OVO MAIS CARO E O MAIS BARATO DO SUPERMERCADO !!!,347031,GAmHij6VHHw,Camila Loures
2019-04-15T17:49:49.460402,20,"WORLD WAR Z - O Início de Gameplay, Legendado em Português PT-BR!",361295,1vvLi4Pwjf4,BRKsEDU
2019-04-15T17:49:49.460402,10,MC Magal - Do Lixo ao Luxo (GR6 Filmes) DJ Pedro,647303,Avu8wrNsLoU,GR6 EXPLODE
2019-04-15T17:49:49.460402,24,UM DIA INTEIRO SÓ COMENDO COMIDAS AMARELAS,338097,8AH7kehZUcs,Thai e Biel
2019-04-15T17:49:49.460402,10,Wilian Nascimento feat. Midian Lima - Irresistível Glória (Clipe Oficial MK Music),31623,Eqp2LShWfSQ,MK MUSIC
2019-04-15T17:49:49.460402,22,Deus quer habitar em você - Minuto com Deus Animações,22953,91L88JDBcd8,Minuto Com Deus Animações
2019-04-15T17:49:49.460402,17,LOSC - Paris Saint-Germain ( 5-1 ) - Résumé - (LOSC - PARIS) / 2018-19,1108456,rIah9kxuZLc,Ligue 1 Conforama
2019-04-15T17:49:49.460402,24,Catherynne e Guilherme | Fábrica de Casamentos - 13/04/19 - Parte 3,114018,VL9-9pLmcAw,Fábrica de Casamentos
2019-04-15T17:49:49.460402,10,Boyzinho - Trip do Boyzinho | FitDance TV (Coreografia Oficial),40916,gGRv6VxtVSw,FitDance
2019-04-15T17:49:49.460402,17,Desafio da cama elástica - Desimpedidos x Ginga Street,410658,ftw8UfR56Eo,Desimpedidos
2019-04-15T17:49:49.460402,24,Fantástico: Isso a Globo Não Mostra | #13,161154,NVT-vsthzJY,Globo
2019-04-15T17:49:49.460402,24,ENCHEMOS NOSSA PISCINA INTEIRA COM MARSHMALLOW ( deu ruim! ),437811,7QVGGPjqmhg,Neagle
2019-04-15T17:49:49.460402,29,❤️CORAÇÃO ABERTO❤️ SEMANA SANTA ✝️Segunda-feira 15/04/19,23041,B6TzxHCT6Nw,Pe Marcelo Rossi
